neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
Centrum-West,Private room,65,3,12,0.18,1,0,0,"You will find dining and cafes including The Breakfast Club and De Smederij, alongside retail options like Demure couture hat, Nous, and Rent a Bikey. The area also features services such as RVV.NL."
Centrum-Oost,Entire home/apt,199,2,57,0.73,1,213,1,The immediate area features a playground.
Centrum-West,Private room,175,2,232,4.0,1,79,2,The area features a fitness centre at SportCity and a playground at Piramide Speeltuin.
Centrum-West,Entire home/apt,275,6,28,0.36,1,48,9,"The area is defined by the presence of Galerie Staaf, which serves as a local cultural destination for art enthusiasts."
Westerpark,Shared room,60,1,3,0.05,1,16,0,"The area features the cultural hub Westergasfabriek and the green space Westerpark, which serves as a significant local park and landmark for community recreation. Information is also available at the site."
Oud-Oost,Entire home/apt,110,2,22,0.29,1,0,0,"The area features dining options including Rijsel and Mr Watson, alongside the cultural venue Marci Panis. Residents also have access to Wibautpark, a local green space that serves as a key outdoor recreational area for the neighborhood."
Gaasperdam - Driemond,Private room,46,1,220,3.3,1,318,10,"The area is defined by the presence of Gaasperzoom, a park that serves as a significant local green space for outdoor recreation."
Centrum-West,Entire home/apt,193,5,19,0.27,1,8,1,"The area features diverse dining and retail options including Bakkerij Mediterrane, The Lunch Club, Ristorante Pizzeria Toscana, Toscana, a Volo!, Ekoplaza, De Kledingspecialist, Number Nine, Lova, Chique de Friemel, Hooks & Yarn, Eardrum Buzz, Tech Plus, Schaak- en Go-winkel Het Paard, Primera, and DHL Pakketautomaat. Local services and leisure include Gibson Hair, Cut The Crap, by Sarune, Amsterdam nail art studio, Sunday's, Medicijnman Apotheek Mouw & Kruysse, and the Roode Remise playground, while the historic Roode Bioscoop theatre and The Movies cinema serve as cultural landmarks that anchor the neighborhood's entertainment scene."
Westerpark,Entire home/apt,80,3,61,0.78,1,1,0,"The area features specialized retail including Gregario Cycling Services for bicycles and Saxomania for musical instruments. You will also find Chapiteau, a cannabis shop, nearby."
De Baarsjes - Oud-West,Entire home/apt,121,3,54,0.7,1,174,2,The area features a garden.
De Pijp - Rivierenbuurt,Entire home/apt,279,4,16,0.21,1,0,0,"The area features dining options including I Love Sushi, Perry's Eethuis, and The Bab, alongside retail and services such as Albert Heijn, Gall & Gall, and Zuid Stomerijen. A garden is also located nearby, providing a green space for the neighborhood."
Centrum-Oost,Entire home/apt,147,5,147,2.13,1,293,10,"The area features dining options including the Ethiopian restaurant Kilimanjaro, the Italian restaurant Verena, and the restaurant Eenvistweevis, alongside the pub Café Scharrebier. It also includes the information point Entrepotdok, a historic warehouse complex that serves as a notable landmark for the neighborhood."
De Baarsjes - Oud-West,Entire home/apt,629,1,19,0.25,1,68,1,"The area features dining and dessert options like Spaghetteria Pasta Bar and Massimo Gelato, alongside retail shops including Cetas Satellite and Gordijnenhuis Madina. It is anchored by Ten Katemarkt, a local marketplace that serves as a central hub for daily shopping and community activity."
Oud-Oost,Entire home/apt,120,5,33,0.59,1,28,1,"The area features dining and retail options including Beste Döner and Happy People. It also hosts Dappermarkt, a local market that serves as a central hub for community commerce."
De Baarsjes - Oud-West,Entire home/apt,120,2,5,0.06,1,0,0,There are no specific places listed to describe.
De Pijp - Rivierenbuurt,Entire home/apt,99,2,55,0.91,1,0,3,"The area features a variety of dining options including BagelBoy, Cabrón, Pizzeria da Michele, Saskia's Huiskamer, Toko Hola, and Rudi's Original Stroopwafels, alongside retail shops like Hollywood Mode, ReLove Outlet, Sportshop Peter Jan, Zyclone, De Plantenmarkt, and Drogisterij Yousef. It is anchored by the Albert Cuyp-markt, a historic street market that serves as a central hub for local commerce, complemented by wellness facilities such as HIIT FIT, Personal Gym Albert Cuyp, Pilates For Her, Freshcut Zuid, and the tattoo studio Hachi."
De Pijp - Rivierenbuurt,Entire home/apt,350,1,109,1.47,1,263,7,"The area features dining and nightlife options such as En Japanese kitchen & Sake bar and Loop51. A garden is also located nearby, providing a green space for the neighborhood."
Zuid,Entire home/apt,333,7,10,0.14,1,319,0,"The area features recreational spaces including the park Legmeerplein and the garden De fietsentuin, which serves as a local bicycle hub. You will also find the pub Stadscafé van Mechelen and a playground nearby."
Oostelijk Havengebied - Indische Buurt,Private room,125,3,100,2.31,1,141,9,"This area features a sandwich fast food option at Subway, which also provides outdoor seating."
De Pijp - Rivierenbuurt,Private room,66,1,637,8.57,2,65,44,"The area features a variety of dining options including Badeta Koffiebranders, Broodje Popov, Have A Roll, Heemelrijck, KIKIBOBA, Lavina, Otemba, Rodja Hummus & More, Roopram Roti, Taste Like Chicken, Tewatashi, Tjin's, and Warung Mini Van Wou, alongside nightlife spots like Café Biljart Van Wou and Lion's Head Restaurant & Brewery. Retail and services are provided by Allrepair7, Daniele Dentici, Exotica, Libas Kledingreparatie & Stomerij, Me Gorgeous!, Praxis, Tabak- & Vapeshop Van Wou, The Sunflower, and Veranda Wellness & Spa."
IJburg - Zeeburgereiland,Private room,45,180,333,4.29,2,189,0,The area features a bakery known as De Bakkersfiets.
Oostelijk Havengebied - Indische Buurt,Entire home/apt,125,2,27,0.35,1,323,0,"The area features a variety of dining options including Bar Ristorante Gallizia, Ricardo's, Topkapi, Zondag, and Lechería. Retail and service needs are met by Basirco Vlees, Hilal Reizen, Durmaz Telecom, Phone Home, M. Merkato, &Brows, Afaker, Asiya, Lara Hair and Beauty Cosmetics, Mitts, and Saïdi."
Bos en Lommer,Entire home/apt,131,5,41,0.59,1,290,2,The area features a pub known as Café de Fluiter and a garden.
Watergraafsmeer,Entire home/apt,125,4,38,0.63,1,0,0,"The area features De Amstel, a garden that serves as a local green space, alongside a playground and a school."
Bos en Lommer,Entire home/apt,71,2,34,0.44,1,9,3,"The area features a garden, an information center, and a soccer pitch."
Oostelijk Havengebied - Indische Buurt,Entire home/apt,200,3,28,0.74,1,0,0,"The area features a diverse dining scene including Bar Ristorante Gallizia, Café Insulinde, Indonesia Indah, Mirchi, Nour, Saïdi, Sushito, The Meets, and 50 Shades of Döner, complemented by IJs van Oost for ice cream. Retail and services are well-represented by shops like Zeeman, Things I like things I love, Kwiyasse, Cape de l'eau, Victoria Carpet Center, Java Markt, Late Night Liquorstore, Tabakshop Java, Barbershop Murat, La Belleza, Sfifa Azharaa, and the local school De Indische Buurtschool, alongside the community space Bilal Aben Rabah and the garden El Pescado."
Centrum-Oost,Entire home/apt,295,3,165,2.32,2,311,9,"The area features cultural offerings at Koninklijk Theater Carré, a historic venue known for its prominent theatre performances. Accommodations are available at The Bridge Hotel and the unique Houseboat Orpheus."
De Pijp - Rivierenbuurt,Private room,126,2,290,3.85,2,293,44,The area features retail options including Elektrovisie and SuperFly.
De Pijp - Rivierenbuurt,Entire home/apt,175,4,44,0.58,1,0,3,The area features a garden and a picnic table.
Centrum-West,Entire home/apt,180,1,15,0.21,1,0,0,"The area features casual dining at Dr. Falafel and includes the Hoofdbureau van Politie, which serves as the main local police station."
Oud-Oost,Entire home/apt,164,3,43,0.58,1,0,0,"The area features the Oosterparkkerk place of worship and the Aldoende garden, which serves as a local green space."
Westerpark,Entire home/apt,125,3,60,0.81,1,188,4,The area features specialized retail including Gregario Cycling Services for bicycles and Saxomania for musical instruments. The nearby garden serves as a local green space for the community.
Centrum-West,Entire home/apt,149,3,36,0.6,1,7,1,The area features personal services including the hairdresser Frank Feijen and the tattoo studio Rob Admiraal.
Zuid,Entire home/apt,220,2,21,0.31,1,0,0,The area features a garden.
Oostelijk Havengebied - Indische Buurt,Entire home/apt,100,3,24,0.32,1,0,0,"The area features De Indische Buurtschool, which serves as a local school. There is also a garden."
Centrum-West,Entire home/apt,266,7,65,2.68,2,72,0,"The area features dining and cafe options including Maoz Falafel, Vinnies, Miss B by la Grotte, and Dampkring, alongside retail shops such as Vitaminstore, BrandMission, and Las Marias. The neighborhood also includes local accommodations like B&B Barangay, the recreational space Popeye, and the cannabis shop Popeye."
Centrum-West,Private room,66,3,164,2.61,1,266,3,The area features a garden.
De Baarsjes - Oud-West,Entire home/apt,110,5,36,0.52,1,135,2,"The area features a variety of retail shops including Gekaapt, Project 86 Men, Nicole, Ab-art, De Meesterslijpers, and Nusselein, alongside convenience stores like De Indian Mart and Hong Kong Superstore. Daily services and dining options are provided by Dönerland Eethuis, Cycle, Hans Anders, The Spa, Mydollishhair, Hazel Notenen & zuidvruchten, Vodafone Ziggo, U Break I Fix Amsterdam, and Moneytrans."
De Pijp - Rivierenbuurt,Entire home/apt,120,3,22,0.44,1,0,0,This area features a garden.
Centrum-Oost,Entire home/apt,325,2,68,1.15,1,201,4,"The area is defined by the Montelbaanstoren, a historic 16th-century tower that serves as a prominent landmark reflecting the city's maritime heritage."
Centrum-Oost,Entire home/apt,185,2,41,0.64,1,38,3,"The area features the park De Stadstuin, which serves as a local green space for outdoor recreation. This location also includes a playground."
Bos en Lommer,Entire home/apt,200,2,83,1.12,1,22,3,The area features the Petruskerk place of worship and the Sloterdijk graveyard. An information point is also available nearby.
Zuid,Entire home/apt,263,3,72,1.01,4,289,13,"The area features a selection of high-end retail options including Cucinelli, Dior, Dolce & Gabbana, Hermès, Liu Jo, Maxies, Oger, Philipp Plein, The Kooples, Tiffany & Company, and Wolford. Accommodations are provided by Hotel Jan Luyken Amsterdam."
Westerpark,Private room,113,1,416,5.66,1,363,7,The immediate surroundings feature a picnic table.
De Pijp - Rivierenbuurt,Entire home/apt,140,3,27,0.43,1,0,0,The area features an educational institution at College ZUYD and a green space at garden.
De Pijp - Rivierenbuurt,Private room,77,2,180,2.63,1,0,0,The area features a garden.
Zuid,Entire home/apt,200,3,28,0.65,1,237,3,"The area features dining and nightlife options including Classico, George W.P.A., and Gruter, alongside retail at Oska. It also hosts SBK / Galerie59, an arts centre that serves as a focal point for local creative and cultural activity."
Zuid,Entire home/apt,345,3,44,0.61,1,28,1,The area features a garden.
De Baarsjes - Oud-West,Private room,79,3,243,3.78,1,58,20,"The area features the Westermoskee, a prominent place of worship that serves as a significant local landmark. A playground is also located nearby."
Slotervaart,Entire home/apt,120,5,23,0.34,1,9,0,"The area is defined by Rembrandtpark, a significant green space that serves as a central recreational hub for the neighborhood."
Oud-Oost,Entire home/apt,161,2,66,0.99,1,10,10,"The area features Wibautpark, a local park that serves as a green space for the neighborhood, alongside a garden."
De Baarsjes - Oud-West,Entire home/apt,125,2,3,0.07,1,22,0,"The area features dining options such as Lunch Hoek and Wok day&night, alongside the public park Rembrandtpark, which serves as a significant local green space. You can also find the artwork Wolk, a notable installation that contributes to the character of the neighborhood."
Centrum-West,Entire home/apt,449,3,55,0.78,1,319,2,"The area features a fitness centre at Double Shift, alongside a garden."
Centrum-West,Entire home/apt,745,3,18,0.29,1,5,0,"The area features a variety of dining options including Bistro-Brasserie Bleu, Café de Klepel, De laatste kruimel, Simz Exotic Food, and Twee Prinsen, alongside retail shops such as Comme des Garcons Pocket, Kikkie, Margriet Nannings, Margriet Nannings 50% store, Oska, Oslo, Prinsheerlijk, Square feet, Tommy Page, Vennington, Vintage detective, studio ROOF, and Likestationery. De Rode Hoed serves as a notable arts centre and cultural landmark, hosting diverse events that contribute to the local character."
