neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
Oud-Noord,Entire home/apt,75,5,4,0.15,1,0,0,"The area includes a park, tennis pitch, sports centre, picnic table, and guest house, such as Tennispark Elzenhagen and W.H. Vliegenbos."
Oud-Oost,Entire home/apt,93,3,16,16.0,2,51,11,"Nearby places include the hotel Volkshotel, the restaurant Werkplaats, the cafe Fransje, the nightclub Doka, and the events venues Canvas, Klein Canvas, Riet, and Truus, which also feature outdoor seating, a piano, and a hot tub at Badplaats."
Centrum-Oost,Private room,248,1,22,1.01,1,328,13,The area includes a slipway and the museum Museumhaven.
Centrum-West,Private room,120,2,5,0.19,1,0,0,"The area includes a park, a picnic table, a pub, a hairdresser, a copyshop, and a marina, with locations such as Café 't Mannetje, ID4You, Ruparo, Staverno, and Tweede Marnixplantsoen."
De Pijp - Rivierenbuurt,Private room,75,2,17,0.63,1,0,0,"The nearby places include a school and a garden, such as Dongeschool."
Watergraafsmeer,Entire home/apt,160,2,0,,2,0,0,"The area includes a pub, such as Vergulden Eenhoorn."
Geuzenveld - Slotermeer,Private room,70,2,12,0.45,1,154,0,"The nearby place is a school, which includes Immanuelschool."
De Baarsjes - Oud-West,Entire home/apt,149,2,1,0.04,1,0,0,The area includes a pottery place called Debby Luiten.
Centrum-Oost,Entire home/apt,125,7,23,23.0,1,42,10,"The area includes a vacant lot, a cannabis shop, an Italian restaurant called Lo Stivale d'Oro, a bakery called La Panetteria, bars named Coffeeshop Kooi and Icebar, a hotel called Eden Residences, and a fast food place called tasty burger."
De Pijp - Rivierenbuurt,Private room,75,1,10,0.39,1,0,0,The area includes a garden.
Westerpark,Private room,185,1,4,0.18,3,331,0,The nearby place is a playground called Suikerplein.
Oud-Oost,Private room,96,2,2,0.08,2,0,0,"The area includes a garden, a playground, and a ramen restaurant, such as Fuku Ramen."
De Pijp - Rivierenbuurt,Hotel room,80,2,33,1.47,3,354,15,"Nearby places include a bakery, beauty salons, a south african pub, sushi restaurants, a doityourself store, turkish, indian, surinamese, and sandwich fast food outlets, a massage center, a garden, a public bookcase, a tailor, a billiards bar, a pet shop, a dutch restaurant, a tobacco shop, a cafe, a coffee shop, a lighting store, and a ramen restaurant, such as Badeta Koffiebranders, Broodje Popov, Café Biljart Van Wou, Exotica, Gloria Verlichting, Have A Roll, Heemelrijck, KIKIBOBA, Lavina, Libas Kledingreparatie & Stomerij, Lion's Head Restaurant & Brewery, Me Gorgeous!, Otemba, Praxis, Roopram Roti, Tabak- & Vapeshop Van Wou, Taste Like Chicken, Tewatashi, The Sunflower, Tjin's, Veranda Wellness & Spa, and Warung Mini Van Wou."
Centrum-West,Private room,76,3,76,3.0,2,102,31,"The nearby place is a bar, specifically Bluescafé Maloe Melo."
Noord-West,Private room,75,2,11,0.42,4,0,0,The nearby places include a playground and a soccer pitch.
Bos en Lommer,Entire home/apt,100,12,4,0.16,1,0,2,"The area includes a garden, cannabis shop, convenience store, outdoor space, pizza fast food restaurant, dentist, and park, with examples including Campingsport Amsterdam, Domino's, Erasmuspark, Kaak Medisch Centrum, and Loft."
Bos en Lommer,Entire home/apt,300,1,4,0.17,3,337,2,"The area includes a garden, a soccer pitch, and the Tijl Uilenspiegelschool."
Geuzenveld - Slotermeer,Entire home/apt,113,2,12,0.5,1,0,0,"The nearby place is a school, specifically Henricusschool."
De Pijp - Rivierenbuurt,Entire home/apt,210,3,4,0.17,1,15,1,There is a garden nearby.
De Pijp - Rivierenbuurt,Private room,79,1,19,0.77,1,168,9,"The area includes hairdressers like De Föhnbar, French restaurants such as Café Caron and Petit Caron, a juice gallery called Flow, a sewing shop named De Steek, a garden, an Italian restaurant called Linguini Trattoria, breakfast restaurants including Locals Coffee, a massage place called Five City Spa, artwork at Galerie van Campen, and a public_bookcase at Galerie Sauvage."
Centrum-West,Private room,264,2,1,0.14,1,45,1,"The area includes a pub, restaurants, alcohol and cheese shops, clothes stores, a cafe, a gallery, a regional restaurant, a museum, a bar, a bakery, and an attraction, such as Almost Summer store, Amsterdam Cheese Museum, Amsterdam Tulip Museum, Cafe de Prins, Café Wester, Eetcafé ROEM, Egelantiersgracht, L'Artisan d'Amsterdam, MenM, Quinta Absinthe, Spanjer en van Twist, and Twee Zwaantjes."
Westerpark,Entire home/apt,220,4,5,0.21,1,88,1,"Nearby places include a florist, a garden, a childcare center, a supermarket, and convenience stores such as 't Lieveheersbeestje, Albert Heijn, El Fath, Sevgi, and Slagerij Tuana."
De Aker - Nieuw Sloten,Private room,64,3,26,1.52,2,133,21,The area includes a studio called Spalenbühl.
Centrum-West,Entire home/apt,360,3,1,0.04,1,0,0,There is an apartment.
Oostelijk Havengebied - Indische Buurt,Entire home/apt,189,3,13,0.53,1,0,3,"The area includes a mall, a cafe, a fountain, and a spanish restaurant, such as Anne&Max Zeeburg, Brazilië, and Taparia."
De Baarsjes - Oud-West,Entire home/apt,175,1,0,,6,93,0,The nearby places include a pottery named Debby Luiten.
De Baarsjes - Oud-West,Entire home/apt,90,6,1,0.04,1,31,0,There is a garden nearby.
Centrum-Oost,Entire home/apt,500,1,0,,1,255,0,"The nearby place is a theatre, which includes Universiteitstheater."
Oostelijk Havengebied - Indische Buurt,Entire home/apt,215,1,143,5.89,6,297,83,The area features a fish restaurant called The Harbour Club and a marina named Port Entrepôt Jachthaven.
Oostelijk Havengebied - Indische Buurt,Entire home/apt,322,1,6,1.15,6,362,6,Nearby places include a garden called Cruquiustuin and a burger fast food restaurant called Tony Singh.
Centrum-Oost,Entire home/apt,300,2,9,0.38,1,314,4,"The area includes restaurants, pubs, bars, nightclubs, cafes, apartments, and a hostel, with examples such as t Lammetje, Amsterdam Hostel Leidseplein, Antonio's Restaurante, Bojo, Bollywood Indian Restaurant, Chicano's, Club Candela, and De blauwe Hollander."
De Baarsjes - Oud-West,Entire home/apt,120,3,6,0.41,1,14,1,"The nearby places include a playground, a garden, and a school, such as De Visserschool."
Centrum-West,Entire home/apt,570,7,2,0.18,4,339,2,"Nearby places include bureau de change, convenience stores like Jumbo City and Damrak Supermarket, ticket offices such as Tours & Tickets, confectionery shops like Jamin and Leonidas, information services, gift shops including Amsterdam Experience and Holland Experience, jewelry stores, perfumeries like Parfumerie Omnia, clothes shops like Shirt Factory, restaurants such as Pasta Pizza Crėpes Panini and Crêpes Restaurant, museums like Venustempel Sexmuseum, adult gaming centres, growshops, chocolate shops, mobile phone stores like Phone Point, cannabis shops like Prix d'Ami and Seed Bank, and fast food outlets."
De Baarsjes - Oud-West,Entire home/apt,117,5,6,0.26,1,20,1,"The nearby places include a pub and a playground, such as l'Affiche."
Centrum-Oost,Entire home/apt,132,3,7,0.31,2,76,4,"The area includes a garden, a park, and a playground, such as Oostenburgerpark."
Centrum-West,Private room,94,3,40,1.7,1,89,21,"Nearby places include a coffee shop, restaurant, cannabis shop, picnic table, bicycle rental, beauty salons, and a pub, such as Bike City, Box Sociaal, Coffeeshop Paradox, De Nieuwe Lelie, Kafenion, Tropics, and van Ilse."
Oud-Oost,Private room,105,1,4,0.23,1,80,3,"Nearby places include a marketplace, convenience store, bakery, pet store, curtain shop, restaurants, deli, and hairdresser, featuring Dappermarkt, Tabakshop Rex, L'Abeille, Dierenspeciaalzaak Oscar, Talay Gordijnenhuis, Café Wu, Primo Passo, Dapper Tutto, and Rogue Razor."
IJburg - Zeeburgereiland,Entire home/apt,200,3,1,0.06,1,0,0,"There is a park, a garden, and a dog park."
Oud-Noord,Private room,55,1,0,,3,0,0,The area includes an information center and the restaurant Papillon.
Watergraafsmeer,Entire home/apt,235,4,0,,1,40,0,There is a garden and a picnic table.
Centrum-West,Private room,132,1,0,,9,0,0,"The area includes attractions, clothing stores, a smartshop, an American bar, museums, a nightclub, hostels, a pub, a stripclub, a restaurant, a headshop, an erotic shop, a gallery, a tattoo studio, and cafes, such as Amsterdam Exchange Experience, Anna, Belushi's Amsterdam, Condomerie, De Bakkerswinkel, Durty Nelly's, Durty Nellys Inn, Greendayz Coffee, La Vie, Metropolitan, Port of Call, Smart-Zone Smartshop, St. Christopher's at The Winston, W139, Warmoesstraat, Winston, and de Wallen."
Centrum-West,Shared room,27,1,1,0.05,9,0,0,"The area features attractions, clothes shops, smartshops, American bars, museums, nightclubs, hostels, pubs, strip clubs, restaurants, headshops, erotic shops, galleries, tattoo studios, and cafes, including Amsterdam Exchange Experience, Anna, Belushi's Amsterdam, Condomerie, De Bakkerswinkel, Durty Nelly's, Durty Nellys Inn, Greendayz Coffee, La Vie, Metropolitan, Port of Call, Smart-Zone Smartshop, St. Christopher's at The Winston, W139, Warmoesstraat, Winston, and de Wallen."
Gaasperdam - Driemond,Entire home/apt,100,1,4,0.19,1,0,0,There is a playground nearby.
Zuid,Entire home/apt,350,4,0,,1,365,0,"The area includes a tennis sports centre, a garden, and a park, such as Tenniseiland and Park de Schinkeleilanden."
De Baarsjes - Oud-West,Entire home/apt,180,5,4,0.25,1,0,3,There is a garden nearby.
Centrum-West,Private room,90,1,1,0.05,9,0,0,"The area includes attractions, clothes shops, smartshops, bars, museums, nightclubs, hostels, pubs, strip clubs, restaurants, headshops, erotic shops, galleries, tattoo studios, and cafes, such as Amsterdam Exchange Experience, Anna, Belushi's Amsterdam, Condomerie, De Bakkerswinkel, Durty Nelly's, Durty Nellys Inn, Greendayz Coffee, La Vie, Metropolitan, Port of Call, Smart-Zone Smartshop, St. Christopher's at The Winston, W139, Warmoesstraat, Winston, and de Wallen."
Centrum-Oost,Entire home/apt,190,1,0,,1,170,0,"The area includes a pub, a basketball pitch, and a park, such as Villa Nieuwmarkt."
Watergraafsmeer,Entire home/apt,115,3,7,0.96,1,126,5,There is a garden nearby.
De Baarsjes - Oud-West,Private room,56,1,29,7.19,1,177,29,The area includes an arts centre such as De Nieuwe Liefde.
Watergraafsmeer,Private room,71,2,0,,11,0,0,There is a garden nearby.
Noord-Oost,Entire home/apt,220,3,11,1.45,1,85,9,"Nearby places include a hairdresser, chicken fast food, pastry shop, dry cleaning, pet store, fast food, and information center, such as Janneh Beauty salon, KFC, Kwekkeboom, Stomerij Propershop, Pets Place, Snackbar 't Puntje, and Toki Sushi and More."
Bos en Lommer,Hotel room,0,1,0,,1,0,0,"The area includes a hostel, such as Dutchies Hostel."
De Pijp - Rivierenbuurt,Private room,49,2,34,1.94,3,352,23,The area contains a garden and a car sharing location.
Bos en Lommer,Private room,49,1,19,3.77,1,32,19,"The area includes a playground and a garden, such as Hertspieghelplein."
Zuid,Entire home/apt,350,3,3,0.85,1,90,3,"The area includes an indian restaurant, a butcher, an asian restaurant, a bar, and a garden, such as Swagat, Ton van Schaick, Asian Flavours, and Baut."
De Pijp - Rivierenbuurt,Private room,309,1,1,0.08,8,325,1,"The area includes an arts centre, a garden, and a place of worship, such as Cinetol, Tempel / de Appel, and Theosophische Vereniging."
Centrum-Oost,Private room,80,3,23,1.42,3,177,14,"The nearby place is a hotel, specifically Amstel Canal Guest House."
Centrum-West,Private room,511,3,0,,1,365,0,"The area features clothes, confectionery, fast food, gift, toys, jewelry, shoes, a place of worship, a burger fast food, a park, a cafe, an attraction, an italian restaurant, outdoor seating, artwork, and a playground, including places such as Captain Candy, City Diamonds, Da Filippo, De Papegaai, Intimissimi, Kabouter, King Store, Kingdom of Sweets, Lego, Luciën's Frietes, McDonald's, Postzegelmarkt, Postzegelpark, Sidestep, Stadspaleis, Topshop / Topman, Triumph, and Zara."
Centrum-Oost,Private room,195,3,9,6.14,4,163,9,"The area includes a common, a park, a basketball pitch, a hotel, a baby goods store, an optician, and a guest house, such as Archive Store, Frederik Park House, Frederiksplantsoen, and Intervision."
Centrum-West,Private room,65,1,79,4.04,2,346,51,"Nearby places include a cafe, museum, gallery, hairdresser, optician, international restaurant, clothes, interior decoration, and jewelry shop, such as De Reiger, Theo Thijssen Museum, Frame, atelier paradis, Dr. Spectacles, Moo!zo, Design Studio Lumineus, and patina."
Zuid,Entire home/apt,100,3,0,,1,0,0,The area includes an arts centre called Retort and an asian restaurant called Warung Barokah.
Bijlmer-Centrum,Private room,128,3,27,1.53,4,119,15,The area includes a picnic table and student accommodation such as Xior Karspeldreef.
Centrum-West,Private room,162,2,4,1.18,2,42,4,"The area includes a university, restaurants, a fashion accessories store, a confectionery, a pub, a jewelry store, a Vietnamese restaurant, a gallery, a coffee shop, a cafe, a deli, a convenience store, a hairdresser, and a wool shop, featuring places such as UvA PC Hoofthuis, Madam, Pane e Olio, Pho Le, Oode, Grey Area Coffeeshop, and De Afstap."
Oud-Oost,Entire home/apt,115,2,6,0.73,2,0,3,"Nearby places include a garden and a boat rental, such as Mokumboot Amsterdam Amstel."
De Pijp - Rivierenbuurt,Private room,111,1,0,,8,205,0,"Nearby places include a table tennis pitch, park, garden, soccer pitch, fitness station, dog park, artwork including Paleisbeeld, and a viewpoint including Sarphatipark."
Centrum-Oost,Private room,1200,1,0,,2,365,0,"Nearby places include a garden, seeds, a bakery, italian fast food, a convenience store, and a museum, such as Impacto Seedbank, Museum Van Loon, Pesto Presto, Priwet Rossia, and Wake 'n Bake."
Westerpark,Entire home/apt,44,2,18,1.04,4,0,6,"Nearby places include a dumplings fast food restaurant called Dumplings, an artwork called Zonder Titel, a childcare center called Billie, an events venue called Volta, and parks including Westerpark."
Westerpark,Private room,89,1,72,4.15,9,353,32,"The area includes parks, a playground, and a tennis pitch, such as Westerpark."
Centrum-Oost,Private room,139,2,40,2.65,2,338,32,"The area includes a park called Frederiksplantsoen, hotels including Hotel de Munck and Oocker, restaurants such as Dwars, Fiaschetteria, and Utrechtsedwarstafel, a bicycle shop called Fietsconsult, and a hairdresser supply store called Premium Barber Store."
De Pijp - Rivierenbuurt,Entire home/apt,167,3,21,1.34,3,57,12,"The area includes a park, a garden, and a gallery, such as Sarphatipark and Kijkpunt muPe."
De Baarsjes - Oud-West,Private room,130,2,26,1.49,9,0,12,"The area includes a garden, a fountain, and a playground, such as Speeltuin Baarsjes."
Westerpark,Entire home/apt,110,1,5,0.91,1,0,5,There is a garden nearby.
Gaasperdam - Driemond,Private room,70,1,9,0.52,1,311,2,The area contains a playground and an information point.
Centrum-West,Private room,139,2,8,0.48,1,47,6,"The area includes a picnic table, a doctor, and hotels such as Expat Medical Centre and Mr Jordaan."
Centrum-Oost,Entire home/apt,429,2,2,2.0,1,66,2,"The area includes a hotel and a billiards sports centre, such as Hotel Mozart and Snooker - FinalTouch."
Oud-Noord,Private room,169,1,11,0.65,6,42,4,There is a picnic table nearby.
Centrum-Oost,Entire home/apt,109,3,7,6.0,1,0,5,There is a guest house nearby.
Centrum-Oost,Private room,61,2,28,3.29,4,12,28,"The nearby place is a guest house, specifically Deutsche Seemannsheim Amsterdam Guesthouse Keizersgracht."
De Baarsjes - Oud-West,Private room,80,2,20,1.17,9,0,9,The area contains a garden.
De Baarsjes - Oud-West,Entire home/apt,115,3,2,0.12,1,0,1,There is a garden and a playground.
De Baarsjes - Oud-West,Entire home/apt,90,3,3,0.18,1,1,1,There is a garden nearby.
Bos en Lommer,Entire home/apt,125,25,2,0.12,1,351,0,There is one garden.
Oud-Noord,Entire home/apt,129,10,0,,1,0,0,"This area includes a school, a garden, and a convenience store, such as Azalea I and Azalea Buurtwinkel."
Watergraafsmeer,Entire home/apt,95,2,0,,2,0,0,"The area includes a pub, such as Vergulden Eenhoorn."
De Baarsjes - Oud-West,Private room,157,3,27,1.69,1,191,20,"The area includes a copyshop, a mobile phone store, a falafel fast food restaurant, a cafe, and a kindergarten, with examples such as Orange Copy, TeleWorld, Dr. Falafel, and Cafecito."
Slotervaart,Entire home/apt,125,2,2,0.13,1,0,0,"The nearby places include artwork and doctors, such as Erotica and Terra."
Oud-Oost,Private room,350,2,30,1.94,1,313,23,There is a garden nearby.
De Pijp - Rivierenbuurt,Entire home/apt,135,3,8,0.5,1,0,3,"The area includes a studio, a garden, a car repair shop, and an Italian restaurant, such as Voyeur by Kaosz Atelier, Aroba Bandenservice, and Impero Romano."
Centrum-West,Private room,117,1,35,2.22,8,167,33,"The area includes a college, a garden, a place of worship, and restaurants such as Art of Colors Makeup Artist School, Beulings, Casa di David, Pianeta Terra, and Sint-Franciscus Xaveriuskerk."
Centrum-West,Private room,149,1,39,2.51,3,113,14,"Nearby places include beauty salons like Amsterdam Nail Art Studio and La Savonnerie, clothing and shoe stores such as Tenure De Nimes, toy shops, a pub called Cafe de Eland, a playground, artwork including Johnny Jordaan and Johnny Meijer, 14e Montessorischool De Jordaan, an Albert Heijn supermarket, a Gall & Gall alcohol store, Coffeeshop Johnny, an Etos chemist, Galerie Bart, ramen restaurants like Fou Fow Ramen and Gifu Ramen Bar, a bakery, an IJscuypje ice cream shop, and the Xantippe bookstore."
Centrum-Oost,Entire home/apt,164,7,39,2.48,1,357,31,"There are indian restaurants, japanese restaurants, nightclubs, asian restaurants, bars, and pubs in the area, including Bombay inn, Café Eijlders, Gandhi, Jimmy Woo, Sumo, Suzie Wong, Takumi Ramen, The Guru of India, and The Waterhole."
Buitenveldert - Zuidas,Private room,65,3,1,0.07,2,0,0,"The area includes a swimming pool and a park, such as t Kleine Loopveld."
Centrum-West,Private room,122,3,17,1.11,1,349,11,"Nearby places include restaurants, Asian restaurants, burger restaurants, gift shops, Argentinian restaurants, Italian restaurants, a nightclub, a Japanese restaurant, a bicycle rental, hotels, a regional restaurant, and a bar, with examples such as Ashoka, Bitterzoet, CIMA, Day's Foodbar, Gauchos, Joya, King Bikes, Koepelcafé, Renaissance Amsterdam Hotel, SUMO, Sapore Italiano, Savini, Sint Nicolaas, Souvenier Supermarket, Takumi Ramen, Toro Dorado, and Van Speyk."
Centrum-West,Entire home/apt,74,3,4,0.27,1,319,2,"Nearby places include a smartshop, shoe store Manfield, deli Eichholtz Delicatessen, clothes store Suite Benedict, fast food restaurant Gourmet Burger, mobile phone store Prime Fone, coffee shop Bagels & Beans, hairdresser The Color, storage rental BOXIE24 Opslag huren Amsterdam, and outdoor seating at Morlang and Walem."
De Baarsjes - Oud-West,Private room,74,1,698,44.84,4,365,597,"Nearby places include a public bookcase, Conscious Hotel Vondelpark, Adam Restaurant, Bar Kosta, Beré Nali, Grillroom Fame, YNK, Drukkerij Overtoom, Kapsalon Utopia, and schuurmanoomkensgrassotti."
Zuid,Private room,130,1,44,2.8,4,363,34,"The area includes a tennis pitch and a hotel, such as Conscious Hotel Museum Square."
Zuid,Hotel room,22,1,31,1.99,3,0,0,"The area includes a hotel, a hostel, and a park, such as Sonder Park House, The Flying Pig Hotel Uptown, and Vondelpark."
IJburg - Zeeburgereiland,Entire home/apt,266,2,5,1.61,1,44,4,There is a dog park nearby.
De Baarsjes - Oud-West,Entire home/apt,135,2,10,8.33,1,184,10,There is a garden nearby.
Oud-Noord,Private room,111,1,0,,12,279,0,"The area features a garden, a hotel named BUNK Hotel Amsterdam, and an international restaurant named Bunk Restaurant."
Centrum-Oost,Private room,187,1,2,0.16,8,337,1,The nearby places include hotels such as City Hotel Amsterdam and Mansion.
Centrum-Oost,Private room,115,1,26,2.25,6,86,26,"The area includes a community centre, garden, cannabis shop, pet shop, pharmacy, and ticket validator, with locations such as Koek, Schaeffer & van Tijen, NFT Playground Amsterdam, Poopy Cat, and Soma Mission of Sacred Plants."
Centrum-Oost,Entire home/apt,102,21,0,,1,0,0,"The area features marinas such as WSV Albatros and WSV De Oostvaarders, a playground, and a soccer pitch."
Centrum-Oost,Entire home/apt,204,1,0,,15,356,0,"The area includes a university, a coffee shop cafe, a pizza fast food, and a bicycle shop, featuring Roeterseiland (UvA), Coffee Company, De Pizzabakkers To Go, and Het Rijwielherstellingsoord."
Noord-West,Entire home/apt,150,2,6,1.49,1,110,6,There is a playground nearby.
Centrum-Oost,Private room,151,1,0,,6,0,0,The area contains a basketball pitch.
Centrum-West,Private room,155,2,17,3.59,1,99,17,"Nearby places include a hotel, pub, restaurant, growshop, steak house restaurant, cannabis shops, cafe, jewelry store, convenience stores, erotic shop, e-cigarette shop, asian fast food, gift shop, clothes store, and attraction, such as The Grand, Proeflokaal 't Kelkje, Siga La Vaca, Sensi Seeds Cornershop, Grasshopper, Green House, Yucca, Sharp Gear, SH Suprmarkt, Ter, Christine le Duc, Vape4life, Wok To Go, Amsterdam Duck Store, and de Wallen."
Centrum-West,Private room,269,1,1,0.6,3,45,1,"The area includes a hotel, a garden, a clothes shop, a hairdresser, and an antiques shop, such as Andaz Amsterdam Prinsengracht, by Hyatt, Verse, De Knipkamer 352, and Prinsheerlijk Antiek."
Centrum-West,Private room,54,3,4,0.97,1,353,4,The nearby place is a bar called Spijker Bar.
De Baarsjes - Oud-West,Entire home/apt,160,2,2,0.18,1,0,2,"Nearby places include clothes, community centre, furniture, prep school, bicycle, pharmacy, Ethiopian restaurant, sports, shoe repair, hairdresser, Indian restaurant, supermarket, craft, massage, beauty, and middle eastern fast food, such as Abyssinia, Asahi sports, De Amsterdamse Plusklas, Otto-bikes, Staring apotheek, Rangla Punjab, and pipoos."
Centrum-West,Entire home/apt,46,1,1,0.09,3,0,1,"Nearby places include clothes shops like Bershka and New Yorker, a burger restaurant called Zumo, massage parlors such as Tibet Massage, an information point at Nieuwendijk, a chemist called Kruidvat, a gift shop named Souvenirs, a mobile phone store called Buy 'N Fly, an e-cigarette shop called Vaping & More, a restaurant called La Zoccola del Pacioccone, a tattoo parlor called Tattoo & Gallery, and a bag shop called Solo."
De Pijp - Rivierenbuurt,Private room,51,1,24,6.32,9,353,24,"Nearby places include a breakfast cafe, a hotel, a tattoo parlor, and a beauty salon, such as Paul & Ninette Vinotheque, MAX Hotel, Galya Gisca Tattoo, and Brow Atelier."
De Pijp - Rivierenbuurt,Private room,51,1,17,2.51,9,329,17,"Nearby places include a breakfast cafe called Paul & Ninette Vinotheque, a hotel named MAX Hotel, a tattoo studio called Galya Gisca Tattoo, and a beauty salon named Brow Atelier."
Oud-Oost,Entire home/apt,177,1,13,2.09,6,298,13,"The area includes a garden, a dentist named Dental Care East & West, an optician named Cornea Optiek, a deli named Poké Perfect, an interior decoration shop named All The Luck In The World, a chinese restaurant named Mister Chen Cha House, a restaurant named Hallo, a friture fast_food named Avondverkoop, and a massage center named Linnaeusstraat Massage."
Centrum-Oost,Entire home/apt,158,7,1,0.16,6,267,1,"The area includes a community centre, such as Concern Congres Centrum."
Centrum-West,Entire home/apt,188,7,1,0.15,3,241,1,"The area includes a marketplace, a public bookcase, an argentinian restaurant, a museum, a supermarket, restaurants, a furniture store, a beauty salon, and a kiosk, featuring places such as Lapjesmarkt, Schout bij-nacht, La Reinita Empanadas, Pianola Museum, Jumbo, Kilo, Sins of Sal, The Browbarber, and Vivant de Jordaan."
Centrum-West,Private room,271,1,0,,5,0,0,The nearby places include a guest house called Herengracht 21 and a hotel called Max Brown Hotel.
Centrum-West,Private room,161,1,30,3.77,5,0,30,The nearby places include a guest house called Herengracht 21 and a hotel called Max Brown Hotel.
Centrum-West,Hotel room,171,1,0,,5,0,0,The nearby places include a guest house called Herengracht 21 and a hotel called Max Brown Hotel.
Westerpark,Entire home/apt,133,4,0,,1,0,0,There is a garden and a picnic table nearby.
Watergraafsmeer,Private room,166,2,7,2.04,6,345,7,There is a garden nearby.
Watergraafsmeer,Private room,166,2,6,1.84,6,349,6,There is a garden nearby.
Oostelijk Havengebied - Indische Buurt,Entire home/apt,131,2,5,1.06,1,11,5,"The area includes a garden, a regional restaurant, and a pub, such as Café Insulinde and The Meets."
Bijlmer-Oost,Entire home/apt,60,3,0,,1,2,0,"The area includes a park and a garden, such as Bijlmerweide."
Bos en Lommer,Entire home/apt,99,1,0,,1,0,0,There is a garden nearby.
De Pijp - Rivierenbuurt,Entire home/apt,136,2,4,1.28,1,3,4,There is a garden nearby.
Westerpark,Entire home/apt,114,3,18,6.14,9,290,18,There is a public bookcase.
Westerpark,Entire home/apt,126,3,36,4.89,9,297,36,The area includes a car sharing location and a garden.
Westerpark,Entire home/apt,300,2,0,,1,0,0,"The area includes a garden, a pharmacy, doctors, and artwork, such as Apotheek Frederik Hendrik, Kappeyne van de Coppello, and Matijn Roest."
Oud-Noord,Entire home/apt,500,3,0,,6,59,0,Nearby places include an apartment called Aparthotel North and a park called Papaverplantsoen.
De Baarsjes - Oud-West,Entire home/apt,200,5,1,0.19,1,0,1,"The area includes a public bookcase, a soccer pitch, a chess pitch, playgrounds, a picnic table, community centres such as Buurtcentrum Cremerplein and Buurthuis Cremerplein, a basketball pitch, and a picnic site at J.J. Cremerplein."
Zuid,Private room,76,1,65,11.96,7,365,65,"The area includes clothes shops such as Essentiel Antwerp, Hilfiger, Massimu Dutti, Petit Bateau, The Society Shop, and Reflections, as well as an optician, interior decoration, a bakery, a hotel, a jewelry store, and a vacant space, with examples including Oogappel, Bonebakker, and Conservatorium."
Zuid,Private room,74,1,5,0.97,7,330,5,"The area features clothes, a hotel, a bakery, jewelry, and interior decoration, including places such as Bonebakker, Caroline Biss, Conservatorium, Diesel, Hackett, Hilfiger, Marina Rinaldi, Massimu Dutti, Petit Bateau, and Zara Home."
Zuid,Private room,135,1,0,,7,330,0,"The area includes a hotel, a clothes shop, and a garden, such as Flâneur and City Garden."
Zuid,Private room,74,2,40,7.41,7,330,40,"Nearby places include a restaurant, a variety store, an interior decoration shop, a hotel, a jewelry store, and a school, with examples such as Ottolenghi, La Casa del Habano - Amsterdam, Zara Home, Bonebakker, Conservatorium, and Christelijke basisschool Instituut Schreuder."
Geuzenveld - Slotermeer,Entire home/apt,150,3,0,,1,364,0,The area contains a playground and a picnic table.
Zuid,Private room,91,1,3,2.14,7,330,3,"The area features clothes, jewelry, interior decoration, bakery, and gift shops, including Caroline Biss, Cartier, Claudia Sträter, Diesel, Hackett, Hilfiger, Marina Rinaldi, Massimu Dutti, Michael Kors, Nespresso, Paul Smith, Petit Bateau, and Zara Home."
Zuid,Entire home/apt,90,5,1,0.19,1,311,1,There is a garden nearby.
Centrum-West,Private room,143,2,8,2.07,1,219,8,"The area includes a public bookcase, a copyshop, a doctors office, and hotels, such as Drukkerij De Haan, Expat Medical Centre, and Mr Jordaan."
Centrum-West,Entire home/apt,119,5,3,0.54,6,135,3,"The area includes an international restaurant, a jewelry store, a gallery, a gift shop, and an attraction, such as De Reiger, Egelantiersgracht, Galilea, and patina."
Oud-Oost,Entire home/apt,265,3,2,2.0,1,85,2,"The area includes a boat rental, restaurants, and a garden, with examples such as Mokumboot Amsterdam Weesper, Troef, and Weesper."
Oud-Noord,Entire home/apt,145,1,13,2.77,1,0,13,"The area contains a museum, specifically Museum Amsterdam Noord."
Centrum-West,Private room,99,3,7,1.56,9,41,7,"The area features a marina, including City Marina IJdock."
Bos en Lommer,Entire home/apt,120,3,0,,1,22,0,"The area includes a pharmacy, a turkish restaurant, clothes shops, an elevator, and a coffee shop, such as Apotheek Bos en Lommer, Meram, Apino, La Peri, and Coffee Company."
De Baarsjes - Oud-West,Entire home/apt,350,3,0,,1,365,0,"The area includes restaurants such as Sebonsa Bodega and Warung Redjo Kim & Jane, and a bicycle shop called Amsterdamse Fietswinkel."
Westerpark,Entire home/apt,200,3,4,0.89,1,0,4,There is a garden nearby.
Centrum-Oost,Entire home/apt,180,7,5,3.49,2,336,5,"Nearby places include a community centre, a hairdresser, a bicycle shop, a pub, a gift shop, a clothes shop, and a gallery, such as Rita Community Center, B'Femme, Who Cares, Secret Village, Shirt Shop, and Galerie WIHH."
Buitenveldert - Zuidas,Private room,59,2,8,1.44,2,363,8,"Nearby places include a garden, a kindergarten such as Bambini BSO, a supermarket like Ekoplaza, a doctor and clinic including Huisartsen MC Gelderlandplein and Medisch Centrum Gelderlandplein, a wine shop called The Art of Wines, a butcher named van de Raa, an apartment, a soccer pitch, and a playground."
