neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
Westerpark,Entire home/apt,241,2,30,1.76,1,0,3,"Garden: None
Supermarket: Albert Heijn
Convenience: Yassmin
Hairdresser: None
Fast_food: Slagerij Tuana
Cannabis: Coffeeshop de Supermarkt
Veterinary: Dierenkliniek Amsterdam - Frederik Hendrikstraat

The area reads as everyday-residential. The specific draws that make it so are the presence of a local supermarket (Albert Heijn), a neighborhood veterinary clinic (Dierenkliniek Amsterdam - Frederik Hendrikstraat), and local convenience and food services (Yassmin, Slagerij Tuana) which cater to the daily needs of local residents rather than tourists."
De Aker - Nieuw Sloten,Private room,57,2,361,4.04,1,197,32,"Garden: None
Playground: Speeltuin Sloten
Place of worship: Sloterkerk

The area reads as everyday-residential. The specific draws are the local playground and the neighborhood church, which serve the daily needs of the local community rather than acting as major tourist landmarks."
De Pijp - Rivierenbuurt,Private room,100,3,433,4.82,1,58,29,"Hotel: Ibis Styles Amsterdam Amstel, Ibis Styles Amsterdam City
Gallery: Fabric Inspired X Artitude

The area reads as everyday-residential. The specific draws are the two hotels, which serve as standard lodging options, and the single gallery, which lacks the high-profile status of a major tourist landmark."
Westerpark,Entire home/apt,145,3,27,0.31,1,14,0,"No places were provided in the list, so no nearby places can be named. The area cannot be categorized as tourist-prominent or everyday-residential based on the provided information."
De Baarsjes - Oud-West,Entire home/apt,90,6,30,0.34,1,0,0,"No places were provided in the list, so no nearby places can be named. The area reads as everyday-residential because it lacks the famous landmarks or major attractions that define a tourist-prominent location."
Westerpark,Entire home/apt,200,2,10,0.11,1,0,0,"Restaurant: Rainarai
School: Vinseschool
Park: Westerpark, Westergasfabriek
Bar: TonTon Club Westergas
Arts_centre: Westergasfabriek

The area reads as tourist-prominent. The specific draws that make it so are Westergasfabriek and TonTon Club Westergas, which are well-known cultural and entertainment destinations that attract significant visitor traffic."
Oud-Noord,Entire home/apt,130,3,13,0.21,1,137,2,"No places were provided in the list, so no nearby places can be named. The area cannot be categorized as tourist-prominent or everyday-residential based on the provided information."
Watergraafsmeer,Private room,55,2,41,0.51,2,337,0,"pub: Vergulden Eenhoorn
garden: Vergulden Eenhoorn

The area reads as everyday-residential. The specific draw is the Vergulden Eenhoorn, which functions as a local community hub and historic dining spot rather than a major global tourist landmark."
De Pijp - Rivierenbuurt,Entire home/apt,130,3,33,0.49,1,0,0,"Garden: Het Kabinet
Optician: Ace & Tate
Friture fast_food: FEBO
Hairdresser: Ido's Cutting Crew, Look Ahead
Cannabis_coffee_shop cannabis: Coffeeshop Carmona
Wine: Grapedistrict
Shawarma fast_food: Chef Juzzev
Massage: Yu Fung
Chinese restaurant: Meng Si
Pizza restaurant: Pizza Beppe
Guest_house: (None listed)
Gallery: Wim Heldens Atelier/Studio

The area reads as everyday-residential. The draws that make it so are the presence of essential local services and daily conveniences such as the optician Ace & Tate, the wine shop Grapedistrict, the hairdresser Ido's Cutting Crew, and the casual dining options like Pizza Beppe and FEBO, which cater to a local neighborhood population rather than a tourist-heavy crowd."
Centrum-Oost,Private room,105,1,331,3.86,2,0,0,"Museum: Museum Van Loon, Museum of Illusions
Garden: Museum Van Loon

The area reads as tourist-prominent. The specific draws that make it so are Museum Van Loon and Museum of Illusions, which are both popular cultural attractions that draw visitors to the area."
Centrum-West,Private room,65,2,494,5.62,2,185,24,"Restaurant: Ashoka, Day's Foodbar, Van Speyk
Asian restaurant: Joya, SUMO
Burger restaurant: Toro Dorado
Gift: Souvenier Supermarket
Argentinian restaurant: Gauchos
Italian restaurant: CIMA, Sapore Italiano
Nightclub: Bitterzoet
Japanese restaurant: Takumi Ramen
Bicycle_rental: King Bikes
Hotel: Renaissance Amsterdam Hotel, Sint Nicolaas
Regional restaurant: Koepelcafé
Bar: Savini

The area reads as tourist-prominent. The specific draws that make it so are the presence of multiple hotels, a gift shop, and a high concentration of diverse dining options catering to visitors."
Oostelijk Havengebied - Indische Buurt,Entire home/apt,80,2,54,0.84,1,0,0,"soccer pitch: Cruyff Court Sjaak Swart
basketball pitch: Cruyff Court Sjaak Swart
garden: Cruyff Court Sjaak Swart
boules pitch: Cruyff Court Sjaak Swart
chess picnic_table: Cruyff Court Sjaak Swart

The area reads as everyday-residential. The specific draw that makes it so is the Cruyff Court Sjaak Swart, which functions as a local community sports facility rather than a famous tourist landmark."
Watergraafsmeer,Private room,74,2,256,2.93,1,351,18,"No places were provided in the list, so no nearby places can be named. The area cannot be classified as tourist-prominent or everyday-residential based on the provided information."
De Baarsjes - Oud-West,Entire home/apt,236,3,11,0.14,1,9,4,"Marketplace: Ten Katemarkt
Cafe: Cafe Topido, Fika Amsterdam, Sam's Coffee
Seafood: Harchane
Bar: Bar Centraal
Second_hand: A. Mog Tweedehands
Clothes: EFFECT(S)
Interior_decoration: Blooming Interior
Alcohol: Topido
Florist: Abraham Bloemen & Planten
Bakery: Ad Straathof Marktbakkerij

The area reads as everyday-residential. The specific draws that make it so are the presence of a local marketplace like Ten Katemarkt, a neighborhood bakery, a local florist, and several casual cafes, which serve the daily needs of local residents rather than catering to international tourism."
Oud-Noord,Entire home/apt,175,3,28,0.33,1,0,3,No places were provided to categorize.
Zuid,Entire home/apt,168,2,32,0.49,1,95,2,"School: Olympiaschool
Playground: Olympiaschool

The area reads as everyday-residential, as the specific draw is a local school which serves the daily needs of neighborhood families rather than tourists."
Westerpark,Private room,126,2,101,1.2,1,70,21,"restaurant: BAK
theatre: Het Veem Theater
pharmacy: Apotheek Amsterdam
coworking_space: Werkgebouw Het Veem
art: Profilex

The area reads as everyday-residential. The specific draws that make it so are the presence of a local pharmacy (Apotheek Amsterdam) and a dedicated coworking space (Werkgebouw Het Veem), which cater to the daily needs and professional routines of local residents rather than transient visitors."
Noord-West,Private room,53,2,96,1.4,3,176,3,"Dentist: Mondhygiëniste Praktijk Jolanda Heerschop, Tandartsenpraktijk Goos
Garden: None

The area reads as everyday-residential. The specific draws that make it so are the presence of local dental and hygiene practices, which serve the routine health needs of a neighborhood population rather than catering to visitors or tourists."
Centrum-West,Entire home/apt,225,3,38,0.49,1,195,2,"interior_decoration: Studio Nelson Carrilho
mexican restaurant: Rosario
italian_pizza restaurant: La Perla
clothes: Babylon Vintage, Kimzou, Second Hand by Sam Sam, Serekunda, Vindit Vintage, piselli boutique
confectionery: Het Oud-Hollandsch Snoepwinkeltje
cafe: Café de Tuin
pizza restaurant: La Fiorita
arts_centre: What Art Can Do
restaurant: Assaggi, Donna Sofia
pub: Bar Pif
sushi restaurant: Tanoshii sushi
jewelry: Gems
fries fast_food: kleine kanjer
hairdresser: t' Pareltje
beauty: The Beauty Bar
gallery: Oogst
school: Theo Thijssenschool
fast_food: Smoked crispy bacon sandwich house
italian restaurant: Yan Yan
spanish restaurant: La Oliva Pintxos y Vinos

The area reads as everyday-residential. While there are several boutiques and dining options, the presence of a local school (Theo Thijssenschool) and a variety of small, specialized shops rather than major global tourist attractions or famous landmarks suggests a neighborhood focused on local daily life."
Centrum-Oost,Entire home/apt,185,3,36,0.47,1,2,3,"fish restaurant: John Dory
pilates fitness_centre: Bodyvita

The area reads as everyday-residential. The specific draws that make it so are Bodyvita and John Dory, which are local service and dining establishments rather than major tourist landmarks."
De Baarsjes - Oud-West,Entire home/apt,200,3,28,0.65,1,36,2,"Park: Bilderdijkpark
Playground: Bilderdijkpark
Soccer pitch: Bilderdijkpark
Childcare: Partou

The area reads as everyday-residential. The specific draws that make it so are the presence of a local park and childcare facility, which serve the daily needs of neighborhood families."
Zuid,Entire home/apt,225,1,5,0.06,1,365,0,"No places were provided in the list, so no nearby places can be named. The area cannot be classified as tourist-prominent or everyday-residential based on the provided information."
De Pijp - Rivierenbuurt,Entire home/apt,164,3,44,0.55,1,0,1,"school: Individueel Voortgezet Kunstzinnig Onderwijs
regional restaurant: ctaste

The area reads as everyday-residential. The specific draws are the school and the restaurant, which serve the local community rather than being famous landmarks or major tourist attractions."
Centrum-Oost,Entire home/apt,120,2,25,0.3,1,0,0,"Park: Touwbaanpark
Artwork: Bandenboot

The area reads as everyday-residential. The specific draw is Touwbaanpark, which serves as a local recreational space for residents rather than a destination for tourists."
De Baarsjes - Oud-West,Entire home/apt,361,3,9,0.11,1,7,5,"Massage: Massage Salon Oranje
Post_office: Postkantoor West
Convenience: Avondwinkel Hapje
Electronics: Discovery
Newsagent: Larry's
Restaurant: Corner Inn
Hairdresser: Dany
Fast_food: Mount Everest, Ja &Ro
Korean restaurant: Seoul Food
Nutrition_supplements: Vitaminstore
Lighting: Mensink
Bakery: Brioche, Musscher
Houseware: Xenos
Garden_centre: Wildernis
Clothes: Gallery 3, SuperBra
Italian restaurant: Vegitalian
Beauty: Indianaweg

The area reads as everyday-residential. The specific draws that make it so are the presence of a post office, a convenience store, a newsagent, a garden centre, and multiple bakeries, which serve the daily needs of local residents rather than catering to tourists."
Centrum-Oost,Private room,60,2,195,2.39,4,7,34,"Guest house: Deutsche Seemannsheim Amsterdam Guesthouse Keizersgracht

The area reads as everyday-residential. The specific draw is the quiet, canal-side location that provides lodging for seafarers and travelers, rather than proximity to major tourist landmarks or high-traffic attractions."
De Baarsjes - Oud-West,Entire home/apt,248,4,32,0.47,1,154,1,"pub: l'Affiche
artwork: Aquacosta
public_bookcase: public_bookcase

The area reads as everyday-residential. The specific draws that make it so include a local pub and a public bookcase, which are typical amenities for neighborhood daily life rather than major tourist landmarks."
Bos en Lommer,Entire home/apt,268,4,27,0.4,1,0,0,"The area reads as everyday-residential, as there are no famous landmarks or attractions nearby."
Oud-Oost,Private room,216,3,24,0.44,3,287,6,"The provided list contains no places; therefore, the area cannot be categorized as tourist-prominent or everyday-residential based on specific draws."
Westerpark,Entire home/apt,175,3,15,0.27,1,0,0,"Playground: Speeltuin
School: Westerparkschool
Garden: None

The area reads as everyday-residential. The specific draws are the school and playground, which serve the local community and families rather than acting as major tourist landmarks."
Centrum-West,Entire home/apt,160,1000,38,0.72,1,12,6,"Bar: Roquebrun
Beauty: OJAI, Reverse
Antiques: Ditjes & Datjes
Clothes: Café R. de Rosa
Deli: Tiramisúp
Pastry: Les petits canelés

The area reads as everyday-residential. The specific draws that make it so are the presence of local service-oriented businesses such as beauty shops, a deli, and a pastry shop, which cater to the daily needs of residents rather than serving as famous landmarks or major tourist attractions."
Centrum-Oost,Private room,207,1,14,0.2,2,135,2,"doctors: Huisartsenpraktijk M.F. Huijgen
beauty: The City Street Spa
playground: Kokadorus
artwork: None

The area reads as everyday-residential. The specific draws that make it so are Huisartsenpraktijk M.F. Huijgen, The City Street Spa, and Kokadorus, which are local service-oriented and community-based facilities rather than tourist landmarks."
Centrum-West,Private room,189,3,79,1.04,1,340,13,"clothes: (IM)MATERIAL, COCO, Chique de Friemel, Jutka & Riska, Number Nine
tobacco: Primera
attraction: The Movies
interior_decoration: Kuwadro
friture fast_food: De Dijk
optician: Eye Wish
guest_house: Lova
sewing: Hooks & Yarn
hairdresser: Gibson Hair, Haarwerk
pharmacy: Medicijnman Apotheek Mouw & Kruysse
pastry: Zoet & Hartig
supermarket: Ekoplaza
cinema: The Movies
newsagent: Primera
second_hand: Sam Sam
beauty: Amsterdam nail art studio, by Sarune
pizza restaurant: Ristorante Pizzeria Toscana
games: Schaak- en Go-winkel Het Paard
electronics: Tech Plus
breakfast cafe: Toscana
parcel_locker: DHL Pakketautomaat
bakery: Bakkerij Mediterrane
playground: Affaire d'eau
italian restaurant: a Volo!

The area reads as everyday-residential. The specific draws that make it so are the presence of essential services such as the Medicijnman Apotheek Mouw & Kruysse, Ekoplaza, DHL Pakketautomaat, and various local service providers like hairdressers, an optician, and a newsagent, which cater to the daily needs of local inhabitants rather than transient visitors."
