neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
Oud-Oost,Private room,216,3,24,0.44,3,287,6,"There are no nearby places from the provided list to mention.

[tier: budget | anchors: none | character: quiet and empty]"
Westerpark,Entire home/apt,175,3,15,0.27,1,0,0,"Westerparkschool is located in the vicinity of Speeltuin. These locations are situated near a garden.

[tier: mid | anchors: Speeltuin, Westerparkschool | character: quiet local neighborhood]"
Centrum-West,Entire home/apt,160,1000,38,0.72,1,12,6,"Café R. de Rosa is a nearby deli, while Les petits canelés serves as a local pastry shop. Other nearby spots include the bar Roquebrun, the beauty salons OJAI and Reverse, the antique shop Ditjes & Datjes, and the clothing store Tiramisúp.

[tier: mid | anchors: Café R. de Rosa, Les petits canelés, Roquebrun, OJAI, Reverse, Ditjes & Datjes, Tiramisúp | character: diverse local shops]"
Centrum-Oost,Private room,207,1,14,0.2,2,135,2,"Huisartsenpraktijk M.F. Huijgen provides medical care near the relaxing services of The City Street Spa. You can also find the Kokadorus playground nearby.

[tier: mid | anchors: Huisartsenpraktijk M.F. Huijgen, Kokadorus, The City Street Spa | character: calm urban retreat]"
Centrum-West,Private room,189,3,79,1.04,1,340,13,"You can find Ekoplaza and The Movies located in the immediate vicinity. These establishments are situated near other local businesses like Ristorante Pizzeria Toscana and Eye Wish.

[tier: premium | anchors: Ekoplaza, The Movies, Ristorante Pizzeria Toscana, Eye Wish | character: vibrant local hub]"
Centrum-Oost,Entire home/apt,525,3,35,0.49,1,0,0,"De Witte Olifant is a school located near a local playground and a scenic viewpoint. These community facilities are all situated within the immediate vicinity of De Witte Olifant.

[tier: mid | anchors: De Witte Olifant | character: educational community hub]"
Centrum-West,Entire home/apt,150,3,93,1.17,1,111,7,"De Toneelmakerij is a prominent theatre company located in the city. It serves as a central hub for performing arts and cultural productions.

[tier: premium | anchors: De Toneelmakerij | character: artistic cultural hub]"
Westerpark,Entire home/apt,175,3,66,0.85,1,0,3,"Kosmos is a nearby restaurant located in the area. This spot is situated near a garden, a picnic_table, and a playground.
[tier: mid | anchors: Kosmos | character: vibrant dining destination]"
IJburg - Zeeburgereiland,Entire home/apt,499,3,11,0.14,1,175,0,"Theo van Goghpark is a local green space that features a playground and a soccer pitch. Nearby, you can find the dental office Mondzorg Haveneiland and the school Laterna Magica. [tier: mid | anchors: Laterna Magica, Mondzorg Haveneiland, Theo van Goghpark | character: community focused hub]"
Oud-Oost,Entire home/apt,120,2,5,0.07,4,337,0,"Amstelcampus is located near a soccer pitch, a table_tennis pitch, and bleachers. These facilities are situated directly on the university grounds.

[tier: mid | anchors: Amstelcampus | character: academic sports hub]"
Centrum-West,Private room,200,2,147,1.92,1,0,0,"You can find casual dining options like Maijard Smashburgers and Pizza Pasta Steaks located nearby. For shopping and services, the area features Blokker, Sneaker District, and Theatre de Coiffure.

[tier: mid | anchors: Maijard Smashburgers, Sneaker District, Blokker | character: diverse urban hub]"
Oud-Noord,Entire home/apt,100,3,30,0.47,1,0,0,"De muur is a local artwork located near a skateboard pitch and a garden. 

[tier: mid | anchors: De muur | character: artistic urban space]"
Centrum-West,Entire home/apt,600,3,25,0.52,1,69,2,"Egelantiersgracht is a scenic canal located in the historic Jordaan district of Amsterdam. This area is known for its charming bridges and proximity to various local attractions.

[tier: premium | anchors: Egelantiersgracht | character: historic canal charm]"
De Baarsjes - Oud-West,Entire home/apt,199,4,40,0.59,1,6,0,"You can find Toasty! and Don Burrito located in the immediate vicinity. These establishments are situated near the local cafe Coffeeshop Vondel and the restaurant Focacceria.

[tier: mid | anchors: Toasty!, Don Burrito, Coffeeshop Vondel, Focacceria | character: vibrant urban hub]"
Oud-Oost,Private room,69,1,433,5.55,1,32,31,"Tugelahuis is a local community centre located near a small garden and a playground.

[tier: mid | anchors: Tugelahuis | character: community focused hub]"
Westerpark,Entire home/apt,125,2,5,0.07,1,289,0,"Tegenbeeld and Checkpoint Charlie are located in the immediate vicinity of Westerpark Home. Bario Market and De Republiek are also situated nearby for your convenience.

[tier: mid | anchors: Tegenbeeld, Checkpoint Charlie | character: vibrant urban hub]"
Westerpark,Entire home/apt,97,3,331,4.19,1,121,16,"Florin is a nearby garden that offers a peaceful outdoor space. There is also a hairdresser located at Florin.

[tier: mid | anchors: Florin | character: serene garden oasis]"
De Baarsjes - Oud-West,Entire home/apt,325,4,16,0.21,1,145,1,"Bilderdijkpark is a nearby park, and Janszen is a local pub.
[tier: mid | anchors: Bilderdijkpark, Janszen | character: local neighborhood spot]"
Oud-Oost,Entire home/apt,121,4,27,0.34,1,111,2,"Amstelcampus is located near the Benno Premselahuis and Koetsier-Montaignehuis. You can also find YUSU nearby.

[tier: mid | anchors: Amstelcampus, Benno Premselahuis | character: academic urban hub]"
Oud-Noord,Entire home/apt,195,4,32,0.61,1,3,5,"Noorderpark is a large green space located in the northern part of the city. It offers various recreational facilities and walking paths for visitors to enjoy.

[tier: mid | anchors: Noorderpark | character: peaceful green space]"
Westerpark,Entire home/apt,113,3,35,0.46,1,0,0,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
Centrum-Oost,Entire home/apt,160,3,22,0.32,1,0,0,"There are no nearby places of the specified type available to list.
[tier: budget | anchors: none | character: quiet and empty]"
Centrum-West,Private room,65,3,12,0.18,1,0,0,"The Breakfast Club and De Smederij are located within the local area. You can also find Nous and Rent a Bikey nearby.

[tier: mid | anchors: The Breakfast Club, De Smederij | character: vibrant local hub]"
Centrum-Oost,Entire home/apt,199,2,57,0.73,1,213,1,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Centrum-West,Private room,175,2,232,4.0,1,79,2,"SportCity offers a variety of exercise equipment, while Piramide Speeltuin provides a dedicated area for children to play. [tier: mid | anchors: SportCity, Piramide Speeltuin | character: active and playful]"
Centrum-West,Entire home/apt,275,6,28,0.36,1,48,9,"Galerie Staaf is located in the immediate vicinity. This cultural destination serves as the primary point of interest in the area.

[tier: premium | anchors: Galerie Staaf | character: artistic cultural hub]"
Westerpark,Shared room,60,1,3,0.05,1,16,0,"Westergasfabriek is a cultural arts centre located within the expansive green space of Westerpark. Visitors can find information about the area at the main entrance of the park.

[tier: premium | anchors: Westergasfabriek, Westerpark | character: cultural green space]"
Oud-Oost,Entire home/apt,110,2,22,0.29,1,0,0,"Rijsel is a nearby French restaurant located close to the green spaces of Wibautpark. You can also find Marci Panis and Mr Watson in the immediate vicinity.

[tier: premium | anchors: Rijsel, Wibautpark | character: sophisticated urban dining]"
Gaasperdam - Driemond,Private room,46,1,220,3.3,1,318,10,"Gaasperzoom is a local park that offers open green spaces for outdoor recreation. 

[tier: budget | anchors: Gaasperzoom | character: peaceful green space]"
Centrum-West,Entire home/apt,193,5,19,0.27,1,8,1,"You can find fresh bread at Bakkerij Mediterrane and enjoy a film at The Movies. These establishments are located near the local pharmacy Medicijnman Apotheek Mouw & Kruysse and the shop Eardrum Buzz.

[tier: premium | anchors: The Movies, Bakkerij Mediterrane | character: vibrant local hub]"
Westerpark,Entire home/apt,80,3,61,0.78,1,1,0,"Gregario Cycling Services provides professional bicycle maintenance, while Saxomania specializes in musical instruments. 

[tier: mid | anchors: Gregario Cycling Services, Saxomania | character: active musical hub]"
De Baarsjes - Oud-West,Entire home/apt,121,3,54,0.7,1,174,2,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
De Pijp - Rivierenbuurt,Entire home/apt,279,4,16,0.21,1,0,0,"You can find groceries at Albert Heijn and enjoy a meal at The Bab or I Love Sushi. These locations are situated near Gall & Gall, Perry's Eethuis, and Zuid Stomerijen. [tier: mid | anchors: Albert Heijn, The Bab | character: convenient urban hub]"
Centrum-Oost,Entire home/apt,147,5,147,2.13,1,293,10,"Kilimanjaro is an ethiopian restaurant located near the Italian restaurant Verena. Café Scharrebier is a pub situated close to the information point Eenvistweevis and the restaurant Entrepotdok. [tier: mid | anchors: Kilimanjaro, Verena, Café Scharrebier, Eenvistweevis, Entrepotdok | character: diverse local dining]"
De Baarsjes - Oud-West,Entire home/apt,629,1,19,0.25,1,68,1,"Ten Katemarkt is a bustling marketplace located just a short walk from the delicious Massimo Gelato. You can also find Spaghetteria Pasta Bar, Cetas Satellite, and Gordijnenhuis Madina in this vibrant neighborhood.

[tier: mid | anchors: Ten Katemarkt, Massimo Gelato | character: lively urban hub]"
Oud-Oost,Entire home/apt,120,5,33,0.59,1,28,1,"Dappermarkt is a bustling marketplace located near the kebab fast food spot Beste Döner. You can also find the cannabis shop Happy People in this immediate area.

[tier: mid | anchors: Dappermarkt, Beste Döner, Happy People | character: lively urban hub]"
De Baarsjes - Oud-West,Entire home/apt,120,2,5,0.06,1,0,0,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
De Pijp - Rivierenbuurt,Entire home/apt,99,2,55,0.91,1,0,3,"Albert Cuyp-markt is a bustling local marketplace located near the fitness studio HIIT FIT. You can also find fresh flowers at De Plantenmarkt and quality clothing at Hollywood Mode in this vibrant area. [tier: mid | anchors: Albert Cuyp-markt, HIIT FIT, De Plantenmarkt, Hollywood Mode | character: lively urban hub]"
De Pijp - Rivierenbuurt,Entire home/apt,350,1,109,1.47,1,263,7,"En Japanese kitchen & Sake bar is a local japanese restaurant located near the pub known as Loop51.

[tier: mid | anchors: En Japanese kitchen & Sake bar, Loop51 | character: lively urban spot]"
Zuid,Entire home/apt,333,7,10,0.14,1,319,0,"Stadscafé van Mechelen is located near the green space of Legmeerplein. You can also visit De fietsentuin for outdoor activities.

[tier: mid | anchors: Stadscafé van Mechelen, Legmeerplein, De fietsentuin | character: lively urban hub]"
Oostelijk Havengebied - Indische Buurt,Private room,125,3,100,2.31,1,141,9,Subway is a sandwich fast_food restaurant that offers outdoor_seating for its customers. [tier: budget | anchors: Subway | character: quick casual dining]
De Pijp - Rivierenbuurt,Private room,66,1,637,8.57,2,65,44,"You can find Otemba and Tjin's located along the same street in the neighborhood. These spots are situated near the local Praxis and Badeta Koffiebranders.

[tier: mid | anchors: Otemba, Tjin's, Praxis, Badeta Koffiebranders | character: vibrant urban hub]"
IJburg - Zeeburgereiland,Private room,45,180,333,4.29,2,189,0,De Bakkersfiets is a local bakery located in the immediate vicinity. You can find fresh goods at De Bakkersfiets. [tier: mid | anchors: De Bakkersfiets | character: cozy artisanal shop]
Oostelijk Havengebied - Indische Buurt,Entire home/apt,125,2,27,0.35,1,323,0,"You can visit Basirco Vlees for fresh meat or stop by Bar Ristorante Gallizia for a meal. Other nearby options include the shop Phone Home and the bakery M. Merkato.

[tier: mid | anchors: Basirco Vlees, Bar Ristorante Gallizia, Phone Home, M. Merkato | character: diverse local hub]"
Bos en Lommer,Entire home/apt,131,5,41,0.59,1,290,2,"Café de Fluiter is located in the vicinity of this garden and pub.

[tier: mid | anchors: Café de Fluiter | character: cozy local spot]"
Watergraafsmeer,Entire home/apt,125,4,38,0.63,1,0,0,"De Amstel is a school located near a local garden and a playground.

[tier: mid | anchors: De Amstel | character: educational and serene]"
Bos en Lommer,Entire home/apt,71,2,34,0.44,1,9,3,"There are no nearby places listed to reference.

[tier: budget | anchors: none | character: empty location data]"
Oostelijk Havengebied - Indische Buurt,Entire home/apt,200,3,28,0.74,1,0,0,"De Indische Buurtschool is located near the supermarket Java Markt and the restaurant The Meets. You can also find the clothing store Zeeman and the Italian restaurant Bar Ristorante Gallizia in this area.

[tier: mid | anchors: De Indische Buurtschool, Java Markt, The Meets | character: vibrant urban hub]"
Centrum-Oost,Entire home/apt,295,3,165,2.32,2,311,9,"Koninklijk Theater Carré is located near The Bridge Hotel and Houseboat Orpheus.

[tier: premium | anchors: Koninklijk Theater Carré, The Bridge Hotel, Houseboat Orpheus | character: historic canal charm]"
De Pijp - Rivierenbuurt,Private room,126,2,290,3.85,2,293,44,"Elektrovisie is an electronics store located near the mobile phone shop SuperFly.

[tier: mid | anchors: Elektrovisie, SuperFly | character: tech and mobile]"
De Pijp - Rivierenbuurt,Entire home/apt,175,4,44,0.58,1,0,3,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet empty space]"
Centrum-West,Entire home/apt,180,1,15,0.21,1,0,0,"Dr. Falafel is located near the Hoofdbureau van Politie.

[tier: mid | anchors: Dr. Falafel, Hoofdbureau van Politie | character: urban local hub]"
Oud-Oost,Entire home/apt,164,3,43,0.58,1,0,0,"Aldoende is a school located near the Oosterparkkerk place of worship. These two landmarks are situated in the same neighborhood.

[tier: mid | anchors: Aldoende, Oosterparkkerk | character: quiet local area]"
